# golden-reach ledger — golden-only tier, one scoped run per golden test, measured at commit e857ec1b00e3 over 183 golden tests
rank	key	region	unreached_sites	unreached_regions	regions	witnesses	outside	sites	note
242	document-security	document-paths	0	0	102	airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,apache.org,apache.org-airflow,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,audiobookshelf,aws-importexport,billie,billie-entry,braintrust-dev,buildrelay,cyberark-conjur-api,cyclonedx-transparency-exchange,exa-gate,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,groupe-psa,komga,letta,loris-dataquery,microcks.local,mindee-ocr,netbox.dev,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,outreach,portfoliooptimizer.io,prometheus-x-edge-computing,raybot,redhat.com-catalog_inventory,redocly.com-museum,sac-backend,sftpgo,short-io,skool,skool-entry,slurmdb-rest,spendesk,strapi-rest-api,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,vtex-pricing,webflow-v2,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,bbci.co.uk,box.com,calorieninjas.com,conjur.local,etherpad.local	src/ir.rs::all_operations_authenticated=37/37 ; src/ir.rs::body_response_same_ref=39/39 ; src/ir.rs::operation_uses_basic_auth=26/26	-
243	document-tags	document-paths	0	0	12	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,airbyte.local-config,alma-france,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,appwrite.io-client,appwrite.io-server,audiobookshelf,billie,billie-entry,bintable.com,buildrelay,bungie.net,bunq.com,chaingateway-io,cyberark-conjur-api,cyclonedx-transparency-exchange,daniweb-connect,dnd5eapi.co,etsi.local-mec010-2_apppkgmgmt,fergus,googleapis-servicebroker,groupe-psa,helixdb-http-api,http-toolkit,hubspot-events,k8s-container-service-provider,komga,listennotes,maif.local-otoroshi,microcks.local,mindee-ocr,mosip-esignet,nextgen,openepcis-dpp-ready,openintegrationhub-secret-service,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,prometheus-x-edge-computing,redocly.com-museum,sac-backend,sftpgo,slurmdb-rest,spendesk,strapi-rest-api,svix-webhooks,swagger-petstore,tamoss,timelyapp,timelyapp-entry,torrentarr,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,volview-backend-contract,vtex-pricing,webflow-v2,withsecure-gdpr-subject-rights,xero.com-xero-payroll-au,ziptax-node	apideck.com-pos,asana.com,atlassian.com-jira,axesso.de,box.com,calorieninjas.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,github.com,groundhog-day.com	src/ir.rs::title_from_tag=12/12	-
244	dollar-comment	schemas	0	0	0	volview-backend-contract	-	none	-
245	dollar-defs	schemas	0	0	0	auto-agent-protocol,flowdapt	-	none	-
246	dollar-id	schemas	0	0	0	sigstore-rekor	-	none	-
247	dollar-schema	schemas	0	0	0	sigstore-rekor	-	none	-
248	duplicate-operation-id	document-paths	0	0	9	agco-ats,svix-webhooks,webflow-v2	-	src/ir.rs::endpoints[if let Some\(index\) = out.iter\(\).position\(]=3/3 ; src/ir.rs::endpoints[tag_types.retain\(\x7ctag_type\x7c \{]=6/6	-
249	else	schemas	0	0	0	fergus,tamoss	-	none	-
250	encoding-headers	bodies-media	0	0	0	free5gc-namf-communication,free5gc-pdu-session	-	none	-
251	encoding-style	bodies-media	0	0	0	free5gc-namf-communication,free5gc-pdu-session	-	none	-
252	enum	schemas	0	0	141	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,agco-ats,airbyte.local-config,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apivideo-android-uploader,audiobookshelf,auto-agent-protocol,aws-importexport,blackadi-oauth2,braintrust-dev,buildrelay,bungie.net,color.pizza,cradl,crozier-sdk-extensions,cyberark-conjur-api,cyclonedx-transparency-exchange,daniweb-connect,deepsearch-ds-v2,discord-com,discourse.local,discriminated-unions,dnd5eapi.co,electric-sql,enum-name-sanitization,enum-query-param,enum-receiver-collision,eozilla,etsi.local-mec010-2_apppkgmgmt,exa-gate,exhaustive,fergus,flowdapt,frankfurter,free5gc-namf-communication,free5gc-pdu-session,googleapis-servicebroker,groupe-psa,helios-verifiable-api,helixdb-http-api,integer-enums,k8s-container-service-provider,komga,kytos-sdntrace-cp,letta,listennotes,livepeer-ai-runner,loris-dataquery,maif.local-otoroshi,marimo,med-anvisa-price,microcks.local,mosip-esignet,ndw-accessibility-map,netbox.dev,nexmo-messages,nextgen,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,osparc-simcore-webserver,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,raybot,recursive-types,redhat.com-catalog_inventory,redocly.com-museum,reverb.com,sac-backend,sftpgo,short-io,sigstore-rekor,skool,skool-entry,spendesk,squareup.com,steaminputdb,strapi-rest-api,svix-webhooks,swagger-petstore,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,torrentarr,truefoundry-trueforge,truefoundry-trueforge-5adde28,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,volview-backend-contract,webflow-v2,withsecure-gdpr-subject-rights,worldcoin-signup-sequencer,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,bbci.co.uk,box.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,github.com,groundhog-day.com	src/ir.rs::string_enum_values=45/45 ; src/ir.rs::build_enum=59/59 ; src/ir.rs::is_int_enum=10/10 ; src/ir.rs::Builder::add_named[if let Some\(values\) = string_enum_values\(schema\) \{]=7/7 ; src/ir.rs::base_type_ref[if let Some\(values\) = string_enum_values\(schema\) \{]=2/2 ; src/ir.rs::InlineHoister::hoist_param_enum[if let Some\(values\) = string_enum_values\(schema\) \{]=18/18	-
253	enum-apostrophe-member	schemas	0	0	1	daniweb-connect,paypal-catalog-products,zulip,zulip-jentic,zulip-jentic-entry	github.com	src/naming.rs::enum_words[if c == '\\'' \x7c\x7c]=1/1	-
254	enum-empty-member	schemas	0	0	2	sftpgo,short-io,timelyapp,timelyapp-entry,xero.com-xero-payroll-au,zulip,zulip-jentic,zulip-jentic-entry	-	src/naming.rs::enum_words[if value.is_empty\(\) \{]=2/2	-
255	enum-numeric-member	schemas	0	0	21	cradl,discord-com,enum-name-sanitization,exa-gate,integer-enums,listennotes,netbox.dev,osparc-simcore-webserver,paloalto-remote-networks,sftpgo,short-io,steaminputdb,svix-webhooks,zulip,zulip-jentic,zulip-jentic-entry	canada-holidays.ca,groundhog-day.com	src/ir.rs::string_enum_values[if !is_string_type\(schema\) \{]=10/10 ; src/ir.rs::string_enum_values[if strings.is_empty\(\) \{]=1/1 ; src/ir.rs::is_int_enum=10/10	-
256	enum-reserved-member	schemas	0	0	2	agco-ats,airbyte.local-config,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-sms,apideck.com-vault,apideck.com-webhook,aws-importexport,braintrust-dev,cradl,discourse.local,dnd5eapi.co,enum-name-sanitization,frankfurter,groupe-psa,helixdb-http-api,letta,loris-dataquery,netbox.dev,openbankingproject-ch-kundenbeziehung,openfigi.com,osparc-simcore-webserver,paloalto-cspm-alerts,recursive-types,reverb.com,sftpgo,short-io,sigstore-rekor,squareup.com,tally,thrivecart,timelyapp,timelyapp-entry,truefoundry-trueforge,truefoundry-trueforge-5adde28	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,bbci.co.uk,box.com,github.com	src/naming.rs::finalize_enum_ident[if is_reserved\(&name\) \{]=1/1 ; src/naming.rs::enum_visit_param[if name == "self" \{]=1/1	-
257	enum-string-valued	schemas	0	0	71	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,agco-ats,airbyte.local-config,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apivideo-android-uploader,audiobookshelf,auto-agent-protocol,aws-importexport,blackadi-oauth2,braintrust-dev,buildrelay,color.pizza,cradl,crozier-sdk-extensions,cyberark-conjur-api,cyclonedx-transparency-exchange,daniweb-connect,deepsearch-ds-v2,discord-com,discourse.local,discriminated-unions,dnd5eapi.co,electric-sql,enum-name-sanitization,enum-query-param,enum-receiver-collision,eozilla,etsi.local-mec010-2_apppkgmgmt,exa-gate,exhaustive,fergus,flowdapt,frankfurter,free5gc-namf-communication,free5gc-pdu-session,googleapis-servicebroker,groupe-psa,helios-verifiable-api,helixdb-http-api,k8s-container-service-provider,komga,kytos-sdntrace-cp,letta,listennotes,livepeer-ai-runner,loris-dataquery,maif.local-otoroshi,marimo,med-anvisa-price,microcks.local,mosip-esignet,ndw-accessibility-map,netbox.dev,nexmo-messages,nextgen,openbanking-brasil-directory,openbanking.org.uk-account-info-openapi,openbankingproject-ch-kundenbeziehung,openepcis-dpp-ready,openfigi.com,openintegrationhub-secret-service,openlinksw-osdb,osparc-simcore-webserver,paloalto-cspm-alerts,paloalto-cspm-reports,paloalto-cspm-search-manager,paloalto-remote-networks,paypal-catalog-products,portfoliooptimizer.io,raybot,recursive-types,redhat.com-catalog_inventory,redocly.com-museum,reverb.com,sac-backend,sftpgo,short-io,sigstore-rekor,skool,skool-entry,spendesk,squareup.com,steaminputdb,strapi-rest-api,svix-webhooks,swagger-petstore,tally,tamoss,thrivecart,timelyapp,timelyapp-entry,tlon-notes,torrentarr,truefoundry-trueforge,truefoundry-trueforge-5adde28,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,volview-backend-contract,webflow-v2,withsecure-gdpr-subject-rights,worldcoin-signup-sequencer,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,appng-rest-api,asana.com,atlassian.com-jira,bbci.co.uk,box.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,github.com,groundhog-day.com	src/ir.rs::string_enum_values=45/45 ; src/ir.rs::InlineHoister::prop_type_ref[string_enum_values\(prop_schema\) \{]=13/13 ; src/ir.rs::Builder::field_type_ref[^\s*if let Some\(values\) = string_enum_values\(prop_schema\) \{]=13/13	-
258	example-description	parameters	0	0	0	adyen-managed-risk-notification,adyen-report-notification,portfoliooptimizer.io,tamoss,zulip,zulip-jentic,zulip-jentic-entry	-	none	-
259	example-external-value	parameters	0	0	0	eozilla,tamoss	-	none	-
260	example-summary	parameters	0	0	0	adyen-managed-risk-notification,adyen-report-notification,auto-agent-protocol,buildrelay,electric-sql,eozilla,helixdb-http-api,ndw-accessibility-map,openbankingproject-ch-kundenbeziehung,redocly.com-museum,tamoss,timelyapp,timelyapp-entry,tlon-notes,webflow-v2	github.com	none	-
261	example-value	parameters	0	0	13	adyen-managed-risk-notification,adyen-report-notification,apicurio.local-registry,apivideo-android-uploader,auto-agent-protocol,buildrelay,dnd5eapi.co,electric-sql,fergus,helixdb-http-api,komga,microcks.local,mosip-esignet,ndw-accessibility-map,openbankingproject-ch-kundenbeziehung,openlinksw-osdb,paypal-catalog-products,portfoliooptimizer.io,redocly.com-museum,timelyapp,timelyapp-entry,tlon-notes,webflow-v2,worldcoin-signup-sequencer,zulip,zulip-jentic,zulip-jentic-entry	box.com,canada-holidays.ca,github.com,groundhog-day.com	src/ir.rs::component_example_value[if let Some\(value\) = current\.value]=1/1 ; src/ir.rs::media_example=12/12	-
262	exclusive-maximum-boolean	schemas	0	0	0	osparc-simcore-webserver,portfoliooptimizer.io	groundhog-day.com	none	-
263	exclusive-maximum-numeric	schemas	0	0	0	osparc-simcore-webserver,portfoliooptimizer.io	groundhog-day.com	none	-
264	exclusive-minimum	schemas	0	0	0	braintrust-dev,daniweb-connect,deepsearch-ds-v2,eozilla,frankfurter,osparc-simcore-webserver,portfoliooptimizer.io,tamoss,timelyapp,timelyapp-entry,truefoundry-trueforge,truefoundry-trueforge-5adde28	groundhog-day.com	none	-
265	extension-contact	oas31-extensions	0	0	0	amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,aws-importexport,bunq.com,daniweb-connect,listennotes,openlinksw-osdb,xero.com-xero-payroll-au	atlassian.com-jira,box.com	none	-
266	extension-info	oas31-extensions	0	0	0	6-dot-authentiqio.appspot.com,adyen-capital,adyen-report-notification,agco-ats,airbyte.local-config,alma-france,amazonaws.com-cloudformation,amazonaws.com-cloudfront,anchore.io,apache.org,apache.org-airflow,apache.org-qakka,api-openverse-org,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apis.guru,appwrite.io-client,appwrite.io-server,aws-importexport,billie,billie-entry,bintable.com,braintrust-dev,bungie.net,bunq.com,byautomata.io,chaingateway-io,color.pizza,cradl,cyberark-conjur-api,daniweb-connect,discord-com,discourse.local,dnd5eapi.co,eos.local,eos.local-extra-fields-forbid,etsi.local-mec010-2_apppkgmgmt,fergus,gambitcomm.local-mimic,googleapis-servicebroker,groupe-psa,hubspot-events,listennotes,maif.local-otoroshi,microcks.local,mindee-ocr,netbox.dev,nexmo-messages,nextgen,openbanking.org.uk-account-info-openapi,openfigi.com,openlinksw-osdb,outreach,paloalto-remote-networks,portfoliooptimizer.io,redhat.com-catalog_inventory,reverb.com,short-io,skool,skool-entry,spendesk,squareup.com,strapi-rest-api,svix-webhooks,tally,thrivecart,timelyapp,timelyapp-entry,traccar.org,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,vtex-pricing,xero.com-xero-payroll-au,zulip-jentic,zulip-jentic-entry	apideck.com-pos,asana.com,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,calorieninjas.com,canada-holidays.ca,codesearch.debian.net,conjur.local,corrently.io,esgenterprise.com,etherpad.local,github.com,gov.bc.ca-news,groundhog-day.com	none	-
267	extension-openapi	oas31-extensions	0	0	0	amazonaws.com-cloudformation,amazonaws.com-cloudfront,apicurio.local-registry,apideck.com-accounting,apideck.com-ats,apideck.com-crm,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-vault,apis.guru,apivideo-android-uploader,aws-importexport,googleapis-servicebroker,groupe-psa,hubspot-events,komga,nexmo-messages,nextgen,reverb.com,short-io,sigstore-rekor,svix-webhooks,timelyapp,timelyapp-entry,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1	apideck.com-pos,asana.com,atlassian.com-jira,github.com	none	-
268	extension-operation	oas31-extensions	0	0	77	adyen-capital,adyen-managed-risk-notification,adyen-report-notification,amazonaws.com-cloudformation,anchore.io,apache.org,apache.org-airflow,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,apivideo-android-uploader,appwrite.io-client,appwrite.io-server,audience-filter,audience-filter-strict,aws-importexport,blackadi-oauth2,bungie.net,byautomata.io,cradl,crozier-sdk-extensions,free5gc-namf-communication,free5gc-pdu-session,groupe-psa,helixdb-http-api,livepeer-ai-runner,mosip-esignet,nexmo-messages,nextgen,portfoliooptimizer.io,sigstore-rekor,squareup.com,sse-streaming,swagger-petstore,timelyapp,timelyapp-entry,traccar.org,truefoundry-trueforge,truefoundry-trueforge-5adde28,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1,webflow-v2,xero.com-xero-payroll-au,ziptax-node,zulip,zulip-jentic,zulip-jentic-entry	apideck.com-pos,atlassian.com-jira,box.com,conjur.local,github.com	src/openapi.rs::Operation::audiences=8/8 ; src/openapi.rs::Operation::ignored=6/6 ; src/openapi.rs::Operation::sdk_group_name=32/32 ; src/openapi.rs::Operation::sdk_method_name=11/11 ; src/openapi.rs::Operation::pagination=7/7 ; src/openapi.rs::Operation::streaming=7/7 ; src/ir.rs::uses_codegen_request_body_name=6/6	-
269	extension-parameter	oas31-extensions	0	0	0	anchore.io,apivideo-android-uploader,googleapis-servicebroker,squareup.com,tamoss	asana.com,atlassian.com-jira,box.com,github.com	none	-
270	extension-path-item	oas31-extensions	0	0	0	cyberark-conjur-api,twilio.com-twilio_messaging_v1,twilio.com-twilio_voice_v1	conjur.local	none	-
271	extension-response	oas31-extensions	0	0	0	aws-importexport,tamoss,webflow-v2	-	none	-
272	extension-security-scheme	oas31-extensions	0	0	0	amazonaws.com-cloudformation,amazonaws.com-cloudfront,appwrite.io-client,appwrite.io-server,aws-importexport,openbanking-brasil-directory,webflow-v2	-	none	-
273	extension-tag	oas31-extensions	0	0	0	adyen-capital,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-sms,apideck.com-vault,apideck.com-webhook,hubspot-events	apideck.com-pos,box.com	none	-
274	external-docs-description	document-paths	0	0	0	airbyte.local-config,amazonaws.com-cloudformation,amazonaws.com-cloudfront,apideck.com-accounting,apideck.com-ats,apideck.com-connector,apideck.com-crm,apideck.com-customer-support,apideck.com-ecommerce,apideck.com-ecosystem,apideck.com-file-storage,apideck.com-hris,apideck.com-issue-tracking,apideck.com-lead,apideck.com-proxy,apideck.com-sms,apideck.com-vault,apideck.com-webhook,appwrite.io-client,appwrite.io-server,aws-importexport,bungie.net,byautomata.io,cyberark-conjur-api,cyclonedx-transparency-exchange,daniweb-connect,discord-com,etsi.local-mec010-2_apppkgmgmt,free5gc-namf-communication,free5gc-pdu-session,gambitcomm.local-mimic,helixdb-http-api,k8s-container-service-provider,komga,maif.local-otoroshi,ndw-accessibility-map,portfoliooptimizer.io,squareup.com,swagger-petstore,withsecure-gdpr-subject-rights	apideck.com-pos,atlassian.com-jira,axesso.de,bbci.co.uk,box.com,calorieninjas.com,codesearch.debian.net,conjur.local,github.com	none	-
